id,clinic_id,stationary_id,"file","link","thumbnail","created_at","updated_at"
700,175,4,"Sobre Bolsa 324x229 Tarragona (Rbla. Nova, 77).pdf","stationary/España/clinics/Tarragona (Rbla. Nova, 77)/Sobre Bolsa 324x229 Tarragona (Rbla. Nova, 77).pdf","/storage/Sobre Bolsa 324x229 Tarragona (Rbla. Nova, 77).jpg","2020-07-28 11:55:49","2020-07-29 11:55:49"
701,176,1,"Hoja A4 Teldje (Av. dje la Constitucion, 43).pdf","stationary/España/clinics/Teldje (Av. dje la Constitucion, 43)/Hoja A4 Teldje (Av. dje la Constitucion, 43).pdf","/storage/Hoja A4 Teldje (Av. dje la Constitucion, 43).jpg","2020-07-29 11:55:49","2020-07-30 11:55:49"
702,176,2,"Recetario Teldje (Av. dje la Constitucion, 43).pdf","stationary/España/clinics/Teldje (Av. dje la Constitucion, 43)/Recetario Teldje (Av. dje la Constitucion, 43).pdf","/storage/Recetario Teldje (Av. dje la Constitucion, 43).jpg","2020-07-30 11:55:49","2020-07-31 11:55:49"
703,176,3,"Sobre Americano 225x115 Teldje (Av. dje la Constitucion, 43).pdf","stationary/España/clinics/Teldje (Av. dje la Constitucion, 43)/Sobre Americano 225x115 Teldje (Av. dje la Constitucion, 43).pdf","/storage/Sobre Americano 225x115 Teldje (Av. dje la Constitucion, 43).jpg","2020-07-31 11:55:49","2020-08-01 11:55:49"
704,176,4,"Sobre Bolsa 324x229 Teldje (Av. dje la Constitucion, 43).pdf","stationary/España/clinics/Teldje (Av. dje la Constitucion, 43)/Sobre Bolsa 324x229 Teldje (Av. dje la Constitucion, 43).pdf","/storage/Sobre Bolsa 324x229 Teldje (Av. dje la Constitucion, 43).jpg","2020-08-01 11:55:49","2020-08-02 11:55:49"
705,177,1,"Hoja A4 Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).pdf","stationary/España/clinics/Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30)/Hoja A4 Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).pdf","/storage/Hoja A4 Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).jpg","2020-08-02 11:55:49","2020-08-03 11:55:49"
706,177,2,"Recetario Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).pdf","stationary/España/clinics/Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30)/Recetario Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).pdf","/storage/Recetario Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).jpg","2020-08-03 11:55:49","2020-08-04 11:55:49"
707,177,3,"Sobre Americano 225x115 Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).pdf","stationary/España/clinics/Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30)/Sobre Americano 225x115 Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).pdf","/storage/Sobre Americano 225x115 Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).jpg","2020-08-04 11:55:49","2020-08-05 11:55:49"
708,177,4,"Sobre Bolsa 324x229 Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).pdf","stationary/España/clinics/Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30)/Sobre Bolsa 324x229 Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).pdf","/storage/Sobre Bolsa 324x229 Terrassa (Rbla. dj’Egara, 162, cant.  dj’Iscle Soler, 30).jpg","2020-08-05 11:55:49","2020-08-06 11:55:49"
709,178,1,"Hoja A4 Teruel (Ramon y Cajal, 14).pdf","stationary/España/clinics/Teruel (Ramon y Cajal, 14)/Hoja A4 Teruel (Ramon y Cajal, 14).pdf","/storage/Hoja A4 Teruel (Ramon y Cajal, 14).jpg","2020-08-06 11:55:49","2020-08-07 11:55:49"
710,178,2,"Recetario Teruel (Ramon y Cajal, 14).pdf","stationary/España/clinics/Teruel (Ramon y Cajal, 14)/Recetario Teruel (Ramon y Cajal, 14).pdf","/storage/Recetario Teruel (Ramon y Cajal, 14).jpg","2020-08-07 11:55:49","2020-08-08 11:55:49"
711,178,3,"Sobre Americano 225x115 Teruel (Ramon y Cajal, 14).pdf","stationary/España/clinics/Teruel (Ramon y Cajal, 14)/Sobre Americano 225x115 Teruel (Ramon y Cajal, 14).pdf","/storage/Sobre Americano 225x115 Teruel (Ramon y Cajal, 14).jpg","2020-08-08 11:55:49","2020-08-09 11:55:49"
712,178,4,"Sobre Bolsa 324x229 Teruel (Ramon y Cajal, 14).pdf","stationary/España/clinics/Teruel (Ramon y Cajal, 14)/Sobre Bolsa 324x229 Teruel (Ramon y Cajal, 14).pdf","/storage/Sobre Bolsa 324x229 Teruel (Ramon y Cajal, 14).jpg","2020-08-09 11:55:49","2020-08-10 11:55:49"
713,179,1,"Hoja A4 Tomelloso (Don Victor Penasco, 41).pdf","stationary/España/clinics/Tomelloso (Don Victor Penasco, 41)/Hoja A4 Tomelloso (Don Victor Penasco, 41).pdf","/storage/Hoja A4 Tomelloso (Don Victor Penasco, 41).jpg","2020-08-10 11:55:49","2020-08-11 11:55:49"
714,179,2,"Recetario Tomelloso (Don Victor Penasco, 41).pdf","stationary/España/clinics/Tomelloso (Don Victor Penasco, 41)/Recetario Tomelloso (Don Victor Penasco, 41).pdf","/storage/Recetario Tomelloso (Don Victor Penasco, 41).jpg","2020-08-11 11:55:49","2020-08-12 11:55:49"
715,179,3,"Sobre Americano 225x115 Tomelloso (Don Victor Penasco, 41).pdf","stationary/España/clinics/Tomelloso (Don Victor Penasco, 41)/Sobre Americano 225x115 Tomelloso (Don Victor Penasco, 41).pdf","/storage/Sobre Americano 225x115 Tomelloso (Don Victor Penasco, 41).jpg","2020-08-12 11:55:49","2020-08-13 11:55:49"
716,179,4,"Sobre Bolsa 324x229 Tomelloso (Don Victor Penasco, 41).pdf","stationary/España/clinics/Tomelloso (Don Victor Penasco, 41)/Sobre Bolsa 324x229 Tomelloso (Don Victor Penasco, 41).pdf","/storage/Sobre Bolsa 324x229 Tomelloso (Don Victor Penasco, 41).jpg","2020-08-13 11:55:49","2020-08-14 11:55:49"
717,180,1,"Hoja A4 Torrejon dje Ardjoz (Enmedjio, 41).pdf","stationary/España/clinics/Torrejon dje Ardjoz (Enmedjio, 41)/Hoja A4 Torrejon dje Ardjoz (Enmedjio, 41).pdf","/storage/Hoja A4 Torrejon dje Ardjoz (Enmedjio, 41).jpg","2020-08-14 11:55:49","2020-08-15 11:55:49"
718,180,2,"Recetario Torrejon dje Ardjoz (Enmedjio, 41).pdf","stationary/España/clinics/Torrejon dje Ardjoz (Enmedjio, 41)/Recetario Torrejon dje Ardjoz (Enmedjio, 41).pdf","/storage/Recetario Torrejon dje Ardjoz (Enmedjio, 41).jpg","2020-08-15 11:55:49","2020-08-16 11:55:49"
719,180,3,"Sobre Americano 225x115 Torrejon dje Ardjoz (Enmedjio, 41).pdf","stationary/España/clinics/Torrejon dje Ardjoz (Enmedjio, 41)/Sobre Americano 225x115 Torrejon dje Ardjoz (Enmedjio, 41).pdf","/storage/Sobre Americano 225x115 Torrejon dje Ardjoz (Enmedjio, 41).jpg","2020-08-16 11:55:49","2020-08-17 11:55:49"
720,180,4,"Sobre Bolsa 324x229 Torrejon dje Ardjoz (Enmedjio, 41).pdf","stationary/España/clinics/Torrejon dje Ardjoz (Enmedjio, 41)/Sobre Bolsa 324x229 Torrejon dje Ardjoz (Enmedjio, 41).pdf","/storage/Sobre Bolsa 324x229 Torrejon dje Ardjoz (Enmedjio, 41).jpg","2020-08-17 11:55:49","2020-08-18 11:55:49"
721,181,1,"Hoja A4 Torrelavega (Julian Ceballos, 15).pdf","stationary/España/clinics/Torrelavega (Julian Ceballos, 15)/Hoja A4 Torrelavega (Julian Ceballos, 15).pdf","/storage/Hoja A4 Torrelavega (Julian Ceballos, 15).jpg","2020-08-18 11:55:49","2020-08-19 11:55:49"
722,181,2,"Recetario Torrelavega (Julian Ceballos, 15).pdf","stationary/España/clinics/Torrelavega (Julian Ceballos, 15)/Recetario Torrelavega (Julian Ceballos, 15).pdf","/storage/Recetario Torrelavega (Julian Ceballos, 15).jpg","2020-08-19 11:55:49","2020-08-20 11:55:49"
723,181,3,"Sobre Americano 225x115 Torrelavega (Julian Ceballos, 15).pdf","stationary/España/clinics/Torrelavega (Julian Ceballos, 15)/Sobre Americano 225x115 Torrelavega (Julian Ceballos, 15).pdf","/storage/Sobre Americano 225x115 Torrelavega (Julian Ceballos, 15).jpg","2020-08-20 11:55:49","2020-08-21 11:55:49"
724,181,4,"Sobre Bolsa 324x229 Torrelavega (Julian Ceballos, 15).pdf","stationary/España/clinics/Torrelavega (Julian Ceballos, 15)/Sobre Bolsa 324x229 Torrelavega (Julian Ceballos, 15).pdf","/storage/Sobre Bolsa 324x229 Torrelavega (Julian Ceballos, 15).jpg","2020-08-21 11:55:49","2020-08-22 11:55:49"
725,182,1,"Hoja A4 Torrelavega (Serafin Escalante, 1).pdf","stationary/España/clinics/Torrelavega (Serafin Escalante, 1)/Hoja A4 Torrelavega (Serafin Escalante, 1).pdf","/storage/Hoja A4 Torrelavega (Serafin Escalante, 1).jpg","2020-08-22 11:55:49","2020-08-23 11:55:49"
726,182,2,"Recetario Torrelavega (Serafin Escalante, 1).pdf","stationary/España/clinics/Torrelavega (Serafin Escalante, 1)/Recetario Torrelavega (Serafin Escalante, 1).pdf","/storage/Recetario Torrelavega (Serafin Escalante, 1).jpg","2020-08-23 11:55:49","2020-08-24 11:55:49"
727,182,3,"Sobre Americano 225x115 Torrelavega (Serafin Escalante, 1).pdf","stationary/España/clinics/Torrelavega (Serafin Escalante, 1)/Sobre Americano 225x115 Torrelavega (Serafin Escalante, 1).pdf","/storage/Sobre Americano 225x115 Torrelavega (Serafin Escalante, 1).jpg","2020-08-24 11:55:49","2020-08-25 11:55:49"
728,182,4,"Sobre Bolsa 324x229 Torrelavega (Serafin Escalante, 1).pdf","stationary/España/clinics/Torrelavega (Serafin Escalante, 1)/Sobre Bolsa 324x229 Torrelavega (Serafin Escalante, 1).pdf","/storage/Sobre Bolsa 324x229 Torrelavega (Serafin Escalante, 1).jpg","2020-08-25 11:55:49","2020-08-26 11:55:49"
729,183,1,"Hoja A4 Torremolinos (San Miguel, 2).pdf","stationary/España/clinics/Torremolinos (San Miguel, 2)/Hoja A4 Torremolinos (San Miguel, 2).pdf","/storage/Hoja A4 Torremolinos (San Miguel, 2).jpg","2020-08-26 11:55:49","2020-08-27 11:55:49"
730,183,2,"Recetario Torremolinos (San Miguel, 2).pdf","stationary/España/clinics/Torremolinos (San Miguel, 2)/Recetario Torremolinos (San Miguel, 2).pdf","/storage/Recetario Torremolinos (San Miguel, 2).jpg","2020-08-27 11:55:49","2020-08-28 11:55:49"
731,183,3,"Sobre Americano 225x115 Torremolinos (San Miguel, 2).pdf","stationary/España/clinics/Torremolinos (San Miguel, 2)/Sobre Americano 225x115 Torremolinos (San Miguel, 2).pdf","/storage/Sobre Americano 225x115 Torremolinos (San Miguel, 2).jpg","2020-08-28 11:55:49","2020-08-29 11:55:49"
732,183,4,"Sobre Bolsa 324x229 Torremolinos (San Miguel, 2).pdf","stationary/España/clinics/Torremolinos (San Miguel, 2)/Sobre Bolsa 324x229 Torremolinos (San Miguel, 2).pdf","/storage/Sobre Bolsa 324x229 Torremolinos (San Miguel, 2).jpg","2020-08-29 11:55:49","2020-08-30 11:55:49"
733,184,1,"Hoja A4 Torrent (Av. djel Vedjat, 101).pdf","stationary/España/clinics/Torrent (Av. djel Vedjat, 101)/Hoja A4 Torrent (Av. djel Vedjat, 101).pdf","/storage/Hoja A4 Torrent (Av. djel Vedjat, 101).jpg","2020-08-30 11:55:49","2020-08-31 11:55:49"
734,184,2,"Recetario Torrent (Av. djel Vedjat, 101).pdf","stationary/España/clinics/Torrent (Av. djel Vedjat, 101)/Recetario Torrent (Av. djel Vedjat, 101).pdf","/storage/Recetario Torrent (Av. djel Vedjat, 101).jpg","2020-08-31 11:55:49","2020-09-01 11:55:49"
735,184,3,"Sobre Americano 225x115 Torrent (Av. djel Vedjat, 101).pdf","stationary/España/clinics/Torrent (Av. djel Vedjat, 101)/Sobre Americano 225x115 Torrent (Av. djel Vedjat, 101).pdf","/storage/Sobre Americano 225x115 Torrent (Av. djel Vedjat, 101).jpg","2020-09-01 11:55:49","2020-09-02 11:55:49"
736,184,4,"Sobre Bolsa 324x229 Torrent (Av. djel Vedjat, 101).pdf","stationary/España/clinics/Torrent (Av. djel Vedjat, 101)/Sobre Bolsa 324x229 Torrent (Av. djel Vedjat, 101).pdf","/storage/Sobre Bolsa 324x229 Torrent (Av. djel Vedjat, 101).jpg","2020-09-02 11:55:49","2020-09-03 11:55:49"
737,185,1,"Hoja A4 Torrevieja (Maria Parodji, 21).pdf","stationary/España/clinics/Torrevieja (Maria Parodji, 21)/Hoja A4 Torrevieja (Maria Parodji, 21).pdf","/storage/Hoja A4 Torrevieja (Maria Parodji, 21).jpg","2020-09-03 11:55:49","2020-09-04 11:55:49"
738,185,2,"Recetario Torrevieja (Maria Parodji, 21).pdf","stationary/España/clinics/Torrevieja (Maria Parodji, 21)/Recetario Torrevieja (Maria Parodji, 21).pdf","/storage/Recetario Torrevieja (Maria Parodji, 21).jpg","2020-09-04 11:55:49","2020-09-05 11:55:49"
739,185,3,"Sobre Americano 225x115 Torrevieja (Maria Parodji, 21).pdf","stationary/España/clinics/Torrevieja (Maria Parodji, 21)/Sobre Americano 225x115 Torrevieja (Maria Parodji, 21).pdf","/storage/Sobre Americano 225x115 Torrevieja (Maria Parodji, 21).jpg","2020-09-05 11:55:49","2020-09-06 11:55:49"
740,185,4,"Sobre Bolsa 324x229 Torrevieja (Maria Parodji, 21).pdf","stationary/España/clinics/Torrevieja (Maria Parodji, 21)/Sobre Bolsa 324x229 Torrevieja (Maria Parodji, 21).pdf","/storage/Sobre Bolsa 324x229 Torrevieja (Maria Parodji, 21).jpg","2020-09-06 11:55:49","2020-09-07 11:55:49"
741,186,1,"Hoja A4 Tudjela (Pl. Nueva, 1).pdf","stationary/España/clinics/Tudjela (Pl. Nueva, 1)/Hoja A4 Tudjela (Pl. Nueva, 1).pdf","/storage/Hoja A4 Tudjela (Pl. Nueva, 1).jpg","2020-09-07 11:55:49","2020-09-08 11:55:49"
742,186,2,"Recetario Tudjela (Pl. Nueva, 1).pdf","stationary/España/clinics/Tudjela (Pl. Nueva, 1)/Recetario Tudjela (Pl. Nueva, 1).pdf","/storage/Recetario Tudjela (Pl. Nueva, 1).jpg","2020-09-08 11:55:49","2020-09-09 11:55:49"
743,186,3,"Sobre Americano 225x115 Tudjela (Pl. Nueva, 1).pdf","stationary/España/clinics/Tudjela (Pl. Nueva, 1)/Sobre Americano 225x115 Tudjela (Pl. Nueva, 1).pdf","/storage/Sobre Americano 225x115 Tudjela (Pl. Nueva, 1).jpg","2020-09-09 11:55:49","2020-09-10 11:55:49"
744,186,4,"Sobre Bolsa 324x229 Tudjela (Pl. Nueva, 1).pdf","stationary/España/clinics/Tudjela (Pl. Nueva, 1)/Sobre Bolsa 324x229 Tudjela (Pl. Nueva, 1).pdf","/storage/Sobre Bolsa 324x229 Tudjela (Pl. Nueva, 1).jpg","2020-09-10 11:55:49","2020-09-11 11:55:49"
745,187,1,"Hoja A4 Ubedja (Pl. dje Andjalucia, 14).pdf","stationary/España/clinics/Ubedja (Pl. dje Andjalucia, 14)/Hoja A4 Ubedja (Pl. dje Andjalucia, 14).pdf","/storage/Hoja A4 Ubedja (Pl. dje Andjalucia, 14).jpg","2020-09-11 11:55:49","2020-09-12 11:55:49"
746,187,2,"Recetario Ubedja (Pl. dje Andjalucia, 14).pdf","stationary/España/clinics/Ubedja (Pl. dje Andjalucia, 14)/Recetario Ubedja (Pl. dje Andjalucia, 14).pdf","/storage/Recetario Ubedja (Pl. dje Andjalucia, 14).jpg","2020-09-12 11:55:49","2020-09-13 11:55:49"
747,187,3,"Sobre Americano 225x115 Ubedja (Pl. dje Andjalucia, 14).pdf","stationary/España/clinics/Ubedja (Pl. dje Andjalucia, 14)/Sobre Americano 225x115 Ubedja (Pl. dje Andjalucia, 14).pdf","/storage/Sobre Americano 225x115 Ubedja (Pl. dje Andjalucia, 14).jpg","2020-09-13 11:55:49","2020-09-14 11:55:49"
748,187,4,"Sobre Bolsa 324x229 Ubedja (Pl. dje Andjalucia, 14).pdf","stationary/España/clinics/Ubedja (Pl. dje Andjalucia, 14)/Sobre Bolsa 324x229 Ubedja (Pl. dje Andjalucia, 14).pdf","/storage/Sobre Bolsa 324x229 Ubedja (Pl. dje Andjalucia, 14).jpg","2020-09-14 11:55:49","2020-09-15 11:55:49"
749,188,1,"Hoja A4 Utrera (La Fuente Vieja, 22).pdf","stationary/España/clinics/Utrera (La Fuente Vieja, 22)/Hoja A4 Utrera (La Fuente Vieja, 22).pdf","/storage/Hoja A4 Utrera (La Fuente Vieja, 22).jpg","2020-09-15 11:55:49","2020-09-16 11:55:49"
750,188,2,"Recetario Utrera (La Fuente Vieja, 22).pdf","stationary/España/clinics/Utrera (La Fuente Vieja, 22)/Recetario Utrera (La Fuente Vieja, 22).pdf","/storage/Recetario Utrera (La Fuente Vieja, 22).jpg","2020-09-16 11:55:49","2020-09-17 11:55:49"
751,188,3,"Sobre Americano 225x115 Utrera (La Fuente Vieja, 22).pdf","stationary/España/clinics/Utrera (La Fuente Vieja, 22)/Sobre Americano 225x115 Utrera (La Fuente Vieja, 22).pdf","/storage/Sobre Americano 225x115 Utrera (La Fuente Vieja, 22).jpg","2020-09-17 11:55:49","2020-09-18 11:55:49"
752,188,4,"Sobre Bolsa 324x229 Utrera (La Fuente Vieja, 22).pdf","stationary/España/clinics/Utrera (La Fuente Vieja, 22)/Sobre Bolsa 324x229 Utrera (La Fuente Vieja, 22).pdf","/storage/Sobre Bolsa 324x229 Utrera (La Fuente Vieja, 22).jpg","2020-09-18 11:55:49","2020-09-19 11:55:49"
753,189,1,"Hoja A4 Valencia (dje Sant Vicent Martir, 55).pdf","stationary/España/clinics/Valencia (dje Sant Vicent Martir, 55)/Hoja A4 Valencia (dje Sant Vicent Martir, 55).pdf","/storage/Hoja A4 Valencia (dje Sant Vicent Martir, 55).jpg","2020-09-19 11:55:49","2020-09-20 11:55:49"
754,189,2,"Recetario Valencia (dje Sant Vicent Martir, 55).pdf","stationary/España/clinics/Valencia (dje Sant Vicent Martir, 55)/Recetario Valencia (dje Sant Vicent Martir, 55).pdf","/storage/Recetario Valencia (dje Sant Vicent Martir, 55).jpg","2020-09-20 11:55:49","2020-09-21 11:55:49"
755,189,3,"Sobre Americano 225x115 Valencia (dje Sant Vicent Martir, 55).pdf","stationary/España/clinics/Valencia (dje Sant Vicent Martir, 55)/Sobre Americano 225x115 Valencia (dje Sant Vicent Martir, 55).pdf","/storage/Sobre Americano 225x115 Valencia (dje Sant Vicent Martir, 55).jpg","2020-09-21 11:55:49","2020-09-22 11:55:49"
756,189,4,"Sobre Bolsa 324x229 Valencia (dje Sant Vicent Martir, 55).pdf","stationary/España/clinics/Valencia (dje Sant Vicent Martir, 55)/Sobre Bolsa 324x229 Valencia (dje Sant Vicent Martir, 55).pdf","/storage/Sobre Bolsa 324x229 Valencia (dje Sant Vicent Martir, 55).jpg","2020-09-22 11:55:49","2020-09-23 11:55:49"
757,190,1,"Hoja A4 Valencia (djel Pintor Sorolla, 35).pdf","stationary/España/clinics/Valencia (djel Pintor Sorolla, 35)/Hoja A4 Valencia (djel Pintor Sorolla, 35).pdf","/storage/Hoja A4 Valencia (djel Pintor Sorolla, 35).jpg","2020-09-23 11:55:49","2020-09-24 11:55:49"
758,190,2,"Recetario Valencia (djel Pintor Sorolla, 35).pdf","stationary/España/clinics/Valencia (djel Pintor Sorolla, 35)/Recetario Valencia (djel Pintor Sorolla, 35).pdf","/storage/Recetario Valencia (djel Pintor Sorolla, 35).jpg","2020-09-24 11:55:49","2020-09-25 11:55:49"
759,190,3,"Sobre Americano 225x115 Valencia (djel Pintor Sorolla, 35).pdf","stationary/España/clinics/Valencia (djel Pintor Sorolla, 35)/Sobre Americano 225x115 Valencia (djel Pintor Sorolla, 35).pdf","/storage/Sobre Americano 225x115 Valencia (djel Pintor Sorolla, 35).jpg","2020-09-25 11:55:49","2020-09-26 11:55:49"
760,190,4,"Sobre Bolsa 324x229 Valencia (djel Pintor Sorolla, 35).pdf","stationary/España/clinics/Valencia (djel Pintor Sorolla, 35)/Sobre Bolsa 324x229 Valencia (djel Pintor Sorolla, 35).pdf","/storage/Sobre Bolsa 324x229 Valencia (djel Pintor Sorolla, 35).jpg","2020-09-26 11:55:49","2020-09-27 11:55:49"
761,191,1,"Hoja A4 Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).pdf","stationary/España/clinics/Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29)/Hoja A4 Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).pdf","/storage/Hoja A4 Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).jpg","2020-09-27 11:55:49","2020-09-28 11:55:49"
762,191,2,"Recetario Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).pdf","stationary/España/clinics/Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29)/Recetario Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).pdf","/storage/Recetario Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).jpg","2020-09-28 11:55:49","2020-09-29 11:55:49"
763,191,3,"Sobre Americano 225x115 Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).pdf","stationary/España/clinics/Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29)/Sobre Americano 225x115 Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).pdf","/storage/Sobre Americano 225x115 Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).jpg","2020-09-29 11:55:49","2020-09-30 11:55:49"
764,191,4,"Sobre Bolsa 324x229 Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).pdf","stationary/España/clinics/Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29)/Sobre Bolsa 324x229 Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).pdf","/storage/Sobre Bolsa 324x229 Valencia (Gran Via M. djel Turia, 1 esq.  Ruzafa, 29).jpg","2020-09-30 11:55:49","2020-10-01 11:55:49"
765,192,1,"Hoja A4 Valladjolidj (P.º dje Zorrilla, 110).pdf","stationary/España/clinics/Valladjolidj (P.º dje Zorrilla, 110)/Hoja A4 Valladjolidj (P.º dje Zorrilla, 110).pdf","/storage/Hoja A4 Valladjolidj (P.º dje Zorrilla, 110).jpg","2020-10-01 11:55:49","2020-10-02 11:55:49"
766,192,2,"Recetario Valladjolidj (P.º dje Zorrilla, 110).pdf","stationary/España/clinics/Valladjolidj (P.º dje Zorrilla, 110)/Recetario Valladjolidj (P.º dje Zorrilla, 110).pdf","/storage/Recetario Valladjolidj (P.º dje Zorrilla, 110).jpg","2020-10-02 11:55:49","2020-10-03 11:55:49"
767,192,3,"Sobre Americano 225x115 Valladjolidj (P.º dje Zorrilla, 110).pdf","stationary/España/clinics/Valladjolidj (P.º dje Zorrilla, 110)/Sobre Americano 225x115 Valladjolidj (P.º dje Zorrilla, 110).pdf","/storage/Sobre Americano 225x115 Valladjolidj (P.º dje Zorrilla, 110).jpg","2020-10-03 11:55:49","2020-10-04 11:55:49"
768,192,4,"Sobre Bolsa 324x229 Valladjolidj (P.º dje Zorrilla, 110).pdf","stationary/España/clinics/Valladjolidj (P.º dje Zorrilla, 110)/Sobre Bolsa 324x229 Valladjolidj (P.º dje Zorrilla, 110).pdf","/storage/Sobre Bolsa 324x229 Valladjolidj (P.º dje Zorrilla, 110).jpg","2020-10-04 11:55:49","2020-10-05 11:55:49"
769,193,1,"Hoja A4 Valladjolidj (Pl. dje Espana, 8).pdf","stationary/España/clinics/Valladjolidj (Pl. dje Espana, 8)/Hoja A4 Valladjolidj (Pl. dje Espana, 8).pdf","/storage/Hoja A4 Valladjolidj (Pl. dje Espana, 8).jpg","2020-10-05 11:55:49","2020-10-06 11:55:49"
770,193,2,"Recetario Valladjolidj (Pl. dje Espana, 8).pdf","stationary/España/clinics/Valladjolidj (Pl. dje Espana, 8)/Recetario Valladjolidj (Pl. dje Espana, 8).pdf","/storage/Recetario Valladjolidj (Pl. dje Espana, 8).jpg","2020-10-06 11:55:49","2020-10-07 11:55:49"
771,193,3,"Sobre Americano 225x115 Valladjolidj (Pl. dje Espana, 8).pdf","stationary/España/clinics/Valladjolidj (Pl. dje Espana, 8)/Sobre Americano 225x115 Valladjolidj (Pl. dje Espana, 8).pdf","/storage/Sobre Americano 225x115 Valladjolidj (Pl. dje Espana, 8).jpg","2020-10-07 11:55:49","2020-10-08 11:55:49"
